x,y
-1.727999999999998,-0.18399999999999395
-1.719999999999998,-0.15999999999999392
-1.711999999999998,-0.1359999999999939
-1.703999999999998,-0.11199999999999388
-1.695999999999998,-0.08799999999999386
-1.687999999999998,-0.06399999999999384
-1.679999999999998,-0.03999999999999382
-1.671999999999998,-0.015999999999993797
-1.663999999999998,0.008000000000006224
-1.655999999999998,0.032000000000006246
-1.647999999999998,0.05600000000000627
-1.639999999999998,0.08000000000000629
-1.631999999999998,0.10400000000000631
-1.623999999999998,0.12800000000000633
-1.6159999999999979,0.15200000000000635
-1.6079999999999979,0.17600000000000637
-1.5999999999999979,0.2000000000000064
-1.5919999999999979,0.22400000000000642
-1.5839999999999979,0.24800000000000644
-1.5759999999999978,0.27200000000000646
-1.5679999999999978,0.2960000000000065
-1.5599999999999978,0.3200000000000065
-1.5519999999999978,0.3440000000000065
-1.5439999999999978,0.36800000000000654
-1.5359999999999978,0.39200000000000657
-1.5279999999999978,0.4160000000000066
-1.5199999999999978,0.4400000000000066
-1.5119999999999978,0.46400000000000663
-1.5039999999999978,0.48800000000000665
-1.4959999999999978,0.5120000000000067
-1.4879999999999978,0.5360000000000067
-1.4799999999999978,0.5600000000000067
-1.4719999999999978,0.5840000000000067
-1.4639999999999977,0.6080000000000068
-1.4559999999999977,0.6320000000000068
-1.4479999999999977,0.6560000000000068
-1.4399999999999977,0.6800000000000068
-1.4319999999999977,0.7040000000000068
-1.4239999999999977,0.7280000000000069
-1.4159999999999977,0.7520000000000069
-1.4079999999999977,0.7760000000000069
-1.3999999999999977,0.8000000000000069
-1.3919999999999977,0.824000000000007
-1.3839999999999977,0.848000000000007
-1.3759999999999977,0.872000000000007
-1.3679999999999977,0.896000000000007
-1.3599999999999977,0.920000000000007
-1.3519999999999976,0.9440000000000071
-1.3439999999999976,0.9680000000000071
-1.3359999999999976,0.9920000000000071
-1.3279999999999976,1.0160000000000071
-1.3199999999999976,1.0400000000000071
-1.3119999999999976,1.0640000000000072
-1.3039999999999976,1.0880000000000072
-1.2959999999999976,1.1120000000000072
-1.2879999999999976,1.1360000000000072
-1.2799999999999976,1.1600000000000072
-1.2719999999999976,1.1840000000000073
-1.2639999999999976,1.2080000000000073
-1.2559999999999976,1.2320000000000073
-1.2479999999999976,1.2560000000000073
-1.2399999999999975,1.2800000000000074
-1.2319999999999975,1.3040000000000074
-1.2239999999999975,1.3280000000000074
-1.2159999999999975,1.3520000000000074
-1.2079999999999975,1.3760000000000074
-1.1999999999999975,1.4000000000000075
-1.1919999999999975,1.4240000000000075
-1.1839999999999975,1.4480000000000075
-1.1759999999999975,1.4720000000000075
-1.1679999999999975,1.4960000000000075
-1.1599999999999975,1.5200000000000076
-1.1519999999999975,1.5440000000000076
-1.1439999999999975,1.5680000000000076
-1.1359999999999975,1.5920000000000076
-1.1279999999999974,1.6160000000000077
-1.1199999999999974,1.6400000000000077
-1.1119999999999974,1.6640000000000077
-1.1039999999999974,1.6880000000000077
-1.0959999999999974,1.7120000000000077
-1.0879999999999974,1.7360000000000078
-1.0799999999999974,1.7600000000000078
-1.0719999999999974,1.7840000000000078
-1.0639999999999974,1.8080000000000078
-1.0559999999999974,1.8320000000000078
-1.0479999999999974,1.8560000000000079
-1.0399999999999974,1.8800000000000079
-1.0319999999999974,1.904000000000008
-1.0239999999999974,1.928000000000008
-1.0159999999999973,1.952000000000008
-1.0079999999999973,1.976000000000008
-0.9999999999999973,2.000000000000008
-0.9919999999999973,2.024000000000008
-0.9839999999999973,2.048000000000008
-0.9759999999999973,2.072000000000008
-0.9679999999999973,2.096000000000008
-0.9599999999999973,2.120000000000008
-0.9519999999999973,2.144000000000008
-0.9439999999999973,2.168000000000008
-0.9359999999999973,2.192000000000008
-0.9279999999999973,2.216000000000008
-0.9199999999999973,2.240000000000008
-0.9119999999999973,2.2640000000000082
-0.9039999999999973,2.2880000000000082
-0.8959999999999972,2.3120000000000083
-0.8879999999999972,2.3360000000000083
-0.8799999999999972,2.3600000000000083
-0.8719999999999972,2.3840000000000083
-0.8639999999999972,2.4080000000000084
-0.8559999999999972,2.4320000000000084
-0.8479999999999972,2.4560000000000084
-0.8399999999999972,2.4800000000000084
-0.8319999999999972,2.5040000000000084
-0.8239999999999972,2.5280000000000085
-0.8159999999999972,2.5520000000000085
-0.8079999999999972,2.5760000000000085
-0.7999999999999972,2.6000000000000085
-0.7919999999999972,2.6240000000000085
-0.7839999999999971,2.6480000000000086
-0.7759999999999971,2.6720000000000086
-0.7679999999999971,2.6960000000000086
-0.7599999999999971,2.7200000000000086
-0.7519999999999971,2.7440000000000087
-0.7439999999999971,2.7680000000000087
-0.7359999999999971,2.7920000000000087
-0.7279999999999971,2.8160000000000087
-0.7199999999999971,2.8400000000000087
-0.7119999999999971,2.8640000000000088
-0.7039999999999971,2.888000000000009
-0.6959999999999971,2.912000000000009
-0.6879999999999971,2.936000000000009
-0.679999999999997,2.960000000000009
-0.671999999999997,2.984000000000009
-0.663999999999997,3.008000000000009
-0.655999999999997,3.032000000000009
-0.647999999999997,3.056000000000009
-0.639999999999997,3.080000000000009
-0.631999999999997,3.104000000000009
-0.623999999999997,3.128000000000009
-0.615999999999997,3.152000000000009
-0.607999999999997,3.176000000000009
-0.599999999999997,3.200000000000009
-0.591999999999997,3.224000000000009
-0.583999999999997,3.248000000000009
-0.575999999999997,3.272000000000009
-0.567999999999997,3.296000000000009
-0.559999999999997,3.320000000000009
-0.5519999999999969,3.344000000000009
-0.5439999999999969,3.368000000000009
-0.5359999999999969,3.3920000000000092
-0.5279999999999969,3.4160000000000093
-0.5199999999999969,3.4400000000000093
-0.5119999999999969,3.4640000000000093
-0.5039999999999969,3.4880000000000093
-0.4959999999999969,3.5120000000000093
-0.4879999999999969,3.5360000000000094
-0.4799999999999969,3.5600000000000094
-0.47199999999999687,3.5840000000000094
-0.46399999999999686,3.6080000000000094
-0.45599999999999685,3.6320000000000094
-0.44799999999999685,3.6560000000000095
-0.43999999999999684,3.6800000000000095
-0.43199999999999683,3.7040000000000095
-0.4239999999999968,3.7280000000000095
-0.4159999999999968,3.7520000000000095
-0.4079999999999968,3.7760000000000096
-0.3999999999999968,3.8000000000000096
-0.3919999999999968,3.8240000000000096
-0.3839999999999968,3.8480000000000096
-0.3759999999999968,3.8720000000000097
-0.3679999999999968,3.8960000000000097
-0.35999999999999677,3.9200000000000097
-0.35199999999999676,3.9440000000000097
-0.34399999999999675,3.9680000000000097
-0.33599999999999675,3.9920000000000098
-0.32799999999999674,4.01600000000001
-0.31999999999999673,4.04000000000001
-0.3119999999999967,4.06400000000001
-0.3039999999999967,4.08800000000001
-0.2959999999999967,4.11200000000001
-0.2879999999999967,4.13600000000001
-0.2799999999999967,4.16000000000001
-0.2719999999999967,4.18400000000001
-0.2639999999999967,4.20800000000001
-0.2559999999999967,4.23200000000001
-0.24799999999999667,4.25600000000001
-0.23999999999999666,4.28000000000001
-0.23199999999999665,4.30400000000001
-0.22399999999999665,4.32800000000001
-0.21599999999999664,4.35200000000001
-0.20799999999999663,4.37600000000001
-0.19999999999999662,4.40000000000001
-0.19199999999999662,4.42400000000001
-0.1839999999999966,4.44800000000001
-0.1759999999999966,4.47200000000001
-0.1679999999999966,4.49600000000001
-0.1599999999999966,4.52000000000001
-0.15199999999999658,4.54400000000001
-0.14399999999999658,4.56800000000001
-0.13599999999999657,4.59200000000001
-0.12799999999999656,4.61600000000001
-0.11999999999999655,4.64000000000001
-0.11199999999999655,4.66400000000001
-0.10399999999999654,4.68800000000001
-0.09599999999999653,4.71200000000001
-0.08799999999999653,4.73600000000001
-0.07999999999999652,4.7600000000000104
-0.07199999999999651,4.7840000000000105
-0.0639999999999965,4.8080000000000105
-0.055999999999996504,4.8320000000000105
-0.047999999999996504,4.8560000000000105
-0.039999999999996504,4.8800000000000106
-0.0319999999999965,4.904000000000011
-0.023999999999996503,4.928000000000011
-0.015999999999996503,4.952000000000011
-0.007999999999996503,4.976000000000011
3.497202527569243e-15,5.000000000000011
0.008000000000003497,5.024000000000011
0.016000000000003498,5.048000000000011
0.024000000000003498,5.072000000000011
0.0320000000000035,5.096000000000011
0.0400000000000035,5.120000000000011
0.0480000000000035,5.144000000000011
0.0560000000000035,5.168000000000011
0.0640000000000035,5.192000000000011
0.0720000000000035,5.216000000000011
0.08000000000000351,5.240000000000011
0.08800000000000352,5.264000000000011
0.09600000000000353,5.288000000000011
0.10400000000000353,5.312000000000011
0.11200000000000354,5.336000000000011
0.12000000000000355,5.360000000000011
0.12800000000000356,5.384000000000011
0.13600000000000356,5.408000000000011
0.14400000000000357,5.432000000000011
0.15200000000000358,5.456000000000011
0.16000000000000358,5.480000000000011
0.1680000000000036,5.504000000000011
0.1760000000000036,5.528000000000011
0.1840000000000036,5.552000000000011
0.1920000000000036,5.576000000000011
0.20000000000000362,5.600000000000011
0.20800000000000363,5.624000000000011
0.21600000000000363,5.648000000000011
0.22400000000000364,5.672000000000011
0.23200000000000365,5.696000000000011
0.24000000000000365,5.720000000000011
0.24800000000000366,5.744000000000011
0.25600000000000367,5.768000000000011
0.2640000000000037,5.792000000000011
0.2720000000000037,5.816000000000011
0.2800000000000037,5.840000000000011
0.2880000000000037,5.864000000000011
0.2960000000000037,5.8880000000000114
0.3040000000000037,5.9120000000000115
0.3120000000000037,5.9360000000000115
0.3200000000000037,5.9600000000000115
0.32800000000000373,5.9840000000000115
0.33600000000000374,6.0080000000000116
0.34400000000000375,6.032000000000011
0.35200000000000375,6.056000000000012
0.36000000000000376,6.080000000000011
0.36800000000000377,6.104000000000012
0.3760000000000038,6.128000000000011
0.3840000000000038,6.152000000000012
0.3920000000000038,6.176000000000011
0.4000000000000038,6.200000000000012
0.4080000000000038,6.224000000000011
0.4160000000000038,6.248000000000012
0.4240000000000038,6.272000000000011
0.4320000000000038,6.296000000000012
0.44000000000000383,6.320000000000011
0.44800000000000384,6.344000000000012
0.45600000000000385,6.368000000000011
0.46400000000000385,6.392000000000012
0.47200000000000386,6.416000000000011
0.48000000000000387,6.440000000000012
0.4880000000000039,6.464000000000011
0.4960000000000039,6.488000000000012
0.5040000000000039,6.512000000000011
0.5120000000000039,6.536000000000012
0.5200000000000039,6.560000000000011
0.5280000000000039,6.584000000000012
0.5360000000000039,6.608000000000011
0.5440000000000039,6.632000000000012
0.5520000000000039,6.656000000000011
0.5600000000000039,6.680000000000012
0.568000000000004,6.704000000000011
0.576000000000004,6.728000000000012
0.584000000000004,6.752000000000011
0.592000000000004,6.776000000000012
0.600000000000004,6.800000000000011
0.608000000000004,6.824000000000012
0.616000000000004,6.848000000000011
0.624000000000004,6.872000000000012
0.632000000000004,6.8960000000000115
0.640000000000004,6.920000000000012
0.648000000000004,6.9440000000000115
0.656000000000004,6.968000000000012
0.664000000000004,6.9920000000000115
0.672000000000004,7.0160000000000124
0.680000000000004,7.040000000000012
0.688000000000004,7.0640000000000125
0.6960000000000041,7.088000000000012
0.7040000000000041,7.1120000000000125
0.7120000000000041,7.136000000000012
0.7200000000000041,7.160000000000013
0.7280000000000041,7.184000000000012
0.7360000000000041,7.208000000000013
0.7440000000000041,7.232000000000012
0.7520000000000041,7.256000000000013
0.7600000000000041,7.280000000000012
0.7680000000000041,7.304000000000013
0.7760000000000041,7.328000000000012
0.7840000000000041,7.352000000000013
0.7920000000000041,7.376000000000012
0.8000000000000042,7.400000000000013
0.8080000000000042,7.424000000000012
0.8160000000000042,7.448000000000013
0.8240000000000042,7.472000000000012
0.8320000000000042,7.496000000000013
0.8400000000000042,7.520000000000012
0.8480000000000042,7.544000000000013
0.8560000000000042,7.568000000000012
0.8640000000000042,7.592000000000013
0.8720000000000042,7.616000000000012
0.8800000000000042,7.640000000000013
0.8880000000000042,7.664000000000012
0.8960000000000042,7.688000000000013
0.9040000000000042,7.712000000000012
0.9120000000000043,7.736000000000013
0.9200000000000043,7.760000000000012
0.9280000000000043,7.784000000000013
0.9360000000000043,7.808000000000012
0.9440000000000043,7.832000000000013
0.9520000000000043,7.856000000000012
0.9600000000000043,7.880000000000013
0.9680000000000043,7.904000000000012
0.9760000000000043,7.928000000000013
0.9840000000000043,7.952000000000012
0.9920000000000043,7.976000000000013
1.0000000000000042,8.000000000000012
1.0080000000000042,8.024000000000012
1.0160000000000042,8.048000000000012
1.0240000000000042,8.072000000000013
1.0320000000000042,8.096000000000013
1.0400000000000043,8.120000000000012
1.0480000000000043,8.144000000000013
1.0560000000000043,8.168000000000013
1.0640000000000043,8.192000000000013
1.0720000000000043,8.216000000000012
1.0800000000000043,8.240000000000013
1.0880000000000043,8.264000000000014
1.0960000000000043,8.288000000000013
1.1040000000000043,8.312000000000012
1.1120000000000043,8.336000000000013
1.1200000000000043,8.360000000000014
1.1280000000000043,8.384000000000013
1.1360000000000043,8.408000000000012
1.1440000000000043,8.432000000000013
1.1520000000000044,8.456000000000014
1.1600000000000044,8.480000000000013
1.1680000000000044,8.504000000000012
1.1760000000000044,8.528000000000013
1.1840000000000044,8.552000000000014
1.1920000000000044,8.576000000000013
1.2000000000000044,8.600000000000012
1.2080000000000044,8.624000000000013
1.2160000000000044,8.648000000000014
1.2240000000000044,8.672000000000013
1.2320000000000044,8.696000000000012
1.2400000000000044,8.720000000000013
1.2480000000000044,8.744000000000014
1.2560000000000044,8.768000000000013
1.2640000000000045,8.792000000000012
1.2720000000000045,8.816000000000013
1.2800000000000045,8.840000000000014
1.2880000000000045,8.864000000000013
1.2960000000000045,8.888000000000012
1.3040000000000045,8.912000000000013
1.3120000000000045,8.936000000000014
1.3200000000000045,8.960000000000013
1.3280000000000045,8.984000000000012
1.3360000000000045,9.008000000000013
1.3440000000000045,9.032000000000014
1.3520000000000045,9.056000000000013
1.3600000000000045,9.080000000000013
1.3680000000000045,9.104000000000013
1.3760000000000046,9.128000000000014
1.3840000000000046,9.152000000000013
1.3920000000000046,9.176000000000013
1.4000000000000046,9.200000000000014
1.4080000000000046,9.224000000000014
1.4160000000000046,9.248000000000014
1.4240000000000046,9.272000000000013
1.4320000000000046,9.296000000000014
1.4400000000000046,9.320000000000014
1.4480000000000046,9.344000000000014
1.4560000000000046,9.368000000000013
1.4640000000000046,9.392000000000014
1.4720000000000046,9.416000000000015
1.4800000000000046,9.440000000000014
1.4880000000000047,9.464000000000013
1.4960000000000047,9.488000000000014
1.5040000000000047,9.512000000000015
1.5120000000000047,9.536000000000014
1.5200000000000047,9.560000000000013
1.5280000000000047,9.584000000000014
1.5360000000000047,9.608000000000015
1.5440000000000047,9.632000000000014
1.5520000000000047,9.656000000000013
1.5600000000000047,9.680000000000014
1.5680000000000047,9.704000000000015
1.5760000000000047,9.728000000000014
1.5840000000000047,9.752000000000013
1.5920000000000047,9.776000000000014
1.6000000000000048,9.800000000000015
1.6080000000000048,9.824000000000014
1.6160000000000048,9.848000000000013
1.6240000000000048,9.872000000000014
1.6320000000000048,9.896000000000015
1.6400000000000048,9.920000000000014
1.6480000000000048,9.944000000000013
1.6560000000000048,9.968000000000014
1.6640000000000048,9.992000000000015
1.6720000000000048,10.016000000000014
1.6800000000000048,10.040000000000013
1.6880000000000048,10.064000000000014
1.6960000000000048,10.088000000000015
1.7040000000000048,10.112000000000014
1.7120000000000049,10.136000000000013
1.7200000000000049,10.160000000000014
1.7280000000000049,10.184000000000015
1.7360000000000049,10.208000000000014
1.7440000000000049,10.232000000000014
1.7520000000000049,10.256000000000014
1.760000000000005,10.280000000000015
1.768000000000005,10.304000000000014
1.776000000000005,10.328000000000014
1.784000000000005,10.352000000000015
1.792000000000005,10.376000000000015
1.800000000000005,10.400000000000015
1.808000000000005,10.424000000000014
1.816000000000005,10.448000000000015
1.824000000000005,10.472000000000016
1.832000000000005,10.496000000000015
1.840000000000005,10.520000000000014
1.848000000000005,10.544000000000015
1.856000000000005,10.568000000000016
1.864000000000005,10.592000000000015
1.872000000000005,10.616000000000014
1.880000000000005,10.640000000000015
1.888000000000005,10.664000000000016
1.896000000000005,10.688000000000015
1.904000000000005,10.712000000000014
1.912000000000005,10.736000000000015
1.920000000000005,10.760000000000016
1.928000000000005,10.784000000000015
1.936000000000005,10.808000000000014
1.944000000000005,10.832000000000015
1.952000000000005,10.856000000000016
1.960000000000005,10.880000000000015
1.968000000000005,10.904000000000014
1.976000000000005,10.928000000000015
1.984000000000005,10.952000000000016
1.992000000000005,10.976000000000015
2.000000000000005,11.000000000000014
2.008000000000005,11.024000000000015
2.016000000000005,11.048000000000014
2.024000000000005,11.072000000000015
2.032000000000005,11.096000000000014
2.040000000000005,11.120000000000015
2.048000000000005,11.144000000000014
2.056000000000005,11.168000000000015
2.064000000000005,11.192000000000014
2.072000000000005,11.216000000000015
2.080000000000005,11.240000000000014
2.088000000000005,11.264000000000015
2.096000000000005,11.288000000000014
2.104000000000005,11.312000000000015
2.112000000000005,11.336000000000015
2.120000000000005,11.360000000000015
2.128000000000005,11.384000000000015
2.136000000000005,11.408000000000015
2.144000000000005,11.432000000000015
2.152000000000005,11.456000000000016
2.160000000000005,11.480000000000015
2.168000000000005,11.504000000000016
2.176000000000005,11.528000000000015
2.184000000000005,11.552000000000016
2.192000000000005,11.576000000000015
2.200000000000005,11.600000000000016
2.208000000000005,11.624000000000015
2.216000000000005,11.648000000000016
2.224000000000005,11.672000000000015
2.232000000000005,11.696000000000016
2.240000000000005,11.720000000000015
2.248000000000005,11.744000000000016
2.256000000000005,11.768000000000015
2.264000000000005,11.792000000000016
2.272000000000005,11.816000000000015
2.280000000000005,11.840000000000016
